source,output,grade,source_grade,side,split,method,score,inner_method,inner_score,x,y,width,height
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524409_25.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524409_25.jpg,8,8,back,train,saturation_ratio,0.503808,,,99,408,735,1029
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524409_29.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524409_29.jpg,8,8,back,val,edges_ratio,0.579553,,,82,425,789,1105
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524458_293.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524458_293.jpg,8,8,back,train,edges_ratio,0.611078,,,53,360,757,1060
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524468_337.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\8\back_img_1778524468_337.jpg,8,8,back,test,edges_ratio,0.507858,,,158,418,743,1040
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524476_371.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524476_371.jpg,8,8,back,train,saturation_ratio,0.564038,,,80,416,778,1089
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524482_409.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524482_409.jpg,8,8,back,train,edges_ratio,0.607758,,,66,363,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524492_457.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524492_457.jpg,8,8,back,train,edges_ratio,0.612479,,,64,365,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524503_519.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524503_519.jpg,8,8,back,val,edges_ratio,0.408209,,,138,482,664,930
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524503_521.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524503_521.jpg,8,8,back,train,saturation_ratio,0.571293,,,96,420,788,1103
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524516_581.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524516_581.jpg,8,8,back,val,saturation_ratio,0.548339,,,86,416,767,1074
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524517_585.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524517_585.jpg,8,8,back,train,edges_ratio,0.584179,,,88,397,794,1112
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524521_605.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524521_605.jpg,8,8,back,train,edges_ratio,0.607871,,,64,366,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524527_633.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524527_633.jpg,8,8,back,train,edges_ratio,0.568339,,,84,386,784,1098
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524529_639.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524529_639.jpg,8,8,back,train,edges_ratio,0.508774,,,107,434,742,1039
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524530_645.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\8\back_img_1778524530_645.jpg,8,8,back,test,fallback,0.000000,,,94,432,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524534_667.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524534_667.jpg,8,8,back,train,edges_ratio,0.604115,,,62,362,751,1051
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524534_669.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524534_669.jpg,8,8,back,val,edges_ratio,0.568233,,,85,424,784,1098
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524536_679.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524536_679.jpg,8,8,back,train,saturation_ratio,0.437058,,,119,470,685,959
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524537_683.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524537_683.jpg,8,8,back,val,saturation_ratio,0.437273,,,121,479,685,959
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524546_729.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524546_729.jpg,8,8,back,train,edges_ratio,0.441209,,,123,466,688,963
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524557_789.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524557_789.jpg,8,8,back,train,fallback,0.000000,,,94,432,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524561_805.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\8\back_img_1778524561_805.jpg,8,8,back,test,edges_ratio,0.518062,,,88,402,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524562_811.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524562_811.jpg,8,8,back,train,saturation_ratio,0.595117,,,64,398,799,1119
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524562_813.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524562_813.jpg,8,8,back,train,saturation_ratio,0.572318,,,71,399,784,1097
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524562_815.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\8\back_img_1778524562_815.jpg,8,8,back,test,saturation_ratio,0.550104,,,129,414,723,1012
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524567_837.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524567_837.jpg,8,8,back,train,edges_ratio,0.570742,,,83,365,730,1022
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524568_849.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524568_849.jpg,8,8,back,train,edges_ratio,0.604623,,,57,366,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524570_861.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524570_861.jpg,8,8,back,train,edges_ratio,0.501102,,,98,415,684,957
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524571_865.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524571_865.jpg,8,8,back,train,edges_ratio,0.527901,,,86,505,759,1063
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524574_885.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524574_885.jpg,8,8,back,train,edges_ratio,0.604167,,,65,358,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524585_935.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524585_935.jpg,8,8,back,val,edges_ratio,0.609675,,,70,357,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524586_939.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524586_939.jpg,8,8,back,train,edges_ratio,0.610839,,,74,365,759,1063
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524596_991.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524596_991.jpg,8,8,back,train,saturation_ratio,0.551449,,,83,413,769,1077
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524599_1005.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524599_1005.jpg,8,8,back,train,saturation_ratio,0.542911,,,82,417,765,1071
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524605_1035.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524605_1035.jpg,8,8,back,val,fallback,0.000000,,,93,434,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524606_1039.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524606_1039.jpg,8,8,back,train,saturation_ratio,0.575339,,,82,401,786,1101
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524607_1041.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524607_1041.jpg,8,8,back,val,edges_ratio,0.534446,,,88,428,757,1060
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524607_1043.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524607_1043.jpg,8,8,back,val,saturation_ratio,0.541262,,,88,477,762,1067
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524607_1045.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524607_1045.jpg,8,8,back,val,edges_ratio,0.560797,,,34,425,779,1090
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524608_1047.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524608_1047.jpg,8,8,back,train,saturation_ratio,0.565940,,,90,398,780,1092
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524608_1049.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524608_1049.jpg,8,8,back,train,saturation_ratio,0.557520,,,91,417,774,1084
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524613_1075.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524613_1075.jpg,8,8,back,train,edges_ratio,0.568672,,,91,501,782,1095
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524614_1079.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524614_1079.jpg,8,8,back,train,saturation_ratio,0.515537,,,96,463,744,1041
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524615_1083.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\8\back_img_1778524615_1083.jpg,8,8,back,test,edges_ratio,0.490378,,,58,463,729,1020
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524617_1089.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524617_1089.jpg,8,8,back,train,saturation_ratio,0.506361,,,96,458,737,1032
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524618_1093.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524618_1093.jpg,8,8,back,train,saturation_ratio,0.528756,,,98,397,754,1055
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524618_1095.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524618_1095.jpg,8,8,back,val,saturation_ratio,0.565997,,,77,401,779,1091
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524621_1109.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524621_1109.jpg,8,8,back,train,edges_ratio,0.545453,,,81,420,765,1071
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524622_1111.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524622_1111.jpg,8,8,back,val,edges_ratio,0.544137,,,82,429,764,1070
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524623_1117.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\8\back_img_1778524623_1117.jpg,8,8,back,test,fallback,0.000000,,,93,434,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524627_1131.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524627_1131.jpg,8,8,back,val,saturation_ratio,0.550863,,,83,391,769,1076
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524628_1137.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524628_1137.jpg,8,8,back,train,saturation_ratio,0.551127,,,78,414,769,1077
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524629_1145.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524629_1145.jpg,8,8,back,train,edges_ratio,0.552235,,,88,424,770,1078
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524632_1157.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524632_1157.jpg,8,8,back,train,edges_ratio,0.569315,,,66,439,782,1095
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524632_1161.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524632_1161.jpg,8,8,back,train,edges_ratio,0.611604,,,59,414,810,1134
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524633_1163.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524633_1163.jpg,8,8,back,train,saturation_ratio,0.568491,,,76,404,781,1093
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524633_1167.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524633_1167.jpg,8,8,back,train,edges_ratio,0.555359,,,64,417,773,1082
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524636_1177.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524636_1177.jpg,8,8,back,train,edges_ratio,0.608409,,,65,420,808,1131
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524636_1181.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524636_1181.jpg,8,8,back,train,edges_ratio,0.615917,,,61,361,758,1061
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524640_1203.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\8\back_img_1778524640_1203.jpg,8,8,back,test,saturation_ratio,0.615773,,,81,414,818,1145
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524641_1205.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524641_1205.jpg,8,8,back,train,edges_ratio,0.595499,,,76,380,752,1053
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524642_1209.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524642_1209.jpg,8,8,back,train,edges_ratio,0.470402,,,102,415,663,928
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524643_1215.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524643_1215.jpg,8,8,back,train,edges_ratio,0.615917,,,61,365,758,1061
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524648_1241.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524648_1241.jpg,8,8,back,train,edges_ratio,0.521345,,,95,441,748,1047
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524649_1245.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524649_1245.jpg,8,8,back,train,edges_ratio,0.602477,,,65,361,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524658_1291.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524658_1291.jpg,8,8,back,train,edges_ratio,0.541387,,,97,416,764,1070
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524675_1379.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524675_1379.jpg,8,8,back,train,edges_ratio,0.618570,,,53,360,760,1064
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524685_1425.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524685_1425.jpg,8,8,back,train,edges_ratio,0.617419,,,54,397,814,1140
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524687_1435.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524687_1435.jpg,8,8,back,train,saturation_ratio,0.579599,,,68,390,789,1104
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524692_1457.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524692_1457.jpg,8,8,back,train,edges_ratio,0.445701,,,148,573,696,974
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524694_1465.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524694_1465.jpg,8,8,back,val,edges_ratio,0.609249,,,59,362,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524705_1523.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524705_1523.jpg,8,8,back,train,saturation_ratio,0.461966,,,117,479,704,986
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524706_1527.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524706_1527.jpg,8,8,back,train,saturation_ratio,0.456165,,,109,463,700,980
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524717_1577.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524717_1577.jpg,8,8,back,train,edges_ratio,0.601107,,,57,363,751,1051
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524718_1583.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\8\back_img_1778524718_1583.jpg,8,8,back,test,edges_ratio,0.606333,,,55,368,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524721_1597.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524721_1597.jpg,8,8,back,train,edges_ratio,0.583843,,,51,431,796,1114
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524722_1603.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524722_1603.jpg,8,8,back,train,edges_ratio,0.572162,,,85,408,784,1098
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524723_1607.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524723_1607.jpg,8,8,back,val,saturation_ratio,0.605796,,,65,389,806,1129
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524726_1625.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524726_1625.jpg,8,8,back,train,edges_ratio,0.582507,,,65,422,791,1107
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524728_1635.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\8\back_img_1778524728_1635.jpg,8,8,back,test,edges_ratio,0.564038,,,75,425,778,1089
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524737_1681.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524737_1681.jpg,8,8,back,train,edges_ratio,0.580410,,,70,407,789,1105
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524739_1689.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524739_1689.jpg,8,8,back,train,saturation_ratio,0.539295,,,105,415,771,1080
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524740_1697.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524740_1697.jpg,8,8,back,train,saturation_ratio,0.507594,,,96,399,738,1033
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524748_1737.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524748_1737.jpg,8,8,back,train,edges_ratio,0.494906,,,95,430,729,1021
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524786_1907.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524786_1907.jpg,8,8,back,train,edges_ratio,0.610013,,,67,355,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524789_1917.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524789_1917.jpg,8,8,back,train,edges_ratio,0.603868,,,63,364,752,1053
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524793_1935.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524793_1935.jpg,8,8,back,val,saturation_ratio,0.485842,,,114,461,728,1019
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524816_2025.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524816_2025.jpg,8,8,back,train,edges_ratio,0.612139,,,67,361,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524817_2029.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524817_2029.jpg,8,8,back,train,edges_ratio,0.609249,,,69,361,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524821_2041.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524821_2041.jpg,8,8,back,train,edges_ratio,0.604455,,,65,366,751,1051
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524822_2043.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524822_2043.jpg,8,8,back,train,edges_ratio,0.618570,,,69,363,760,1064
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524836_2101.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524836_2101.jpg,8,8,back,train,edges_ratio,0.479628,,,105,437,718,1005
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524847_2145.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\8\back_img_1778524847_2145.jpg,8,8,back,test,edges_ratio,0.597994,,,72,369,747,1046
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524849_2157.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524849_2157.jpg,8,8,back,train,edges_ratio,0.613901,,,69,359,757,1060
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524857_2195.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524857_2195.jpg,8,8,back,train,edges_ratio,0.578802,,,55,428,789,1105
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524858_2197.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524858_2197.jpg,8,8,back,train,fallback,0.000000,,,93,434,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524858_2199.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524858_2199.jpg,8,8,back,train,saturation_ratio,0.577650,,,73,392,787,1102
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524864_2227.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524864_2227.jpg,8,8,back,train,saturation_ratio,0.564252,,,77,415,778,1089
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524865_2235.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\8\back_img_1778524865_2235.jpg,8,8,back,val,edges_ratio,0.577784,,,83,419,788,1103
C:\Users\L3o36\pokescan\dataset_pokemon\8\back\img_1778524870_2255.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\8\back_img_1778524870_2255.jpg,8,8,back,train,saturation_ratio,0.573234,,,75,416,784,1098
